service_name,company_name,service_id,consumerIdentification,orientation,patter_regular,ejemplo
Comercializadora Betania,Comercializadora Betania,A955E8FE-4FC9-41F1-866D-AB02D51E84CB,DNI o RUC,"Puedes yapear hasta S/ 3,000 diarios a esta empresa.",,
Comercializadora Babel,Comercializadora Babel,7EF1F716-8E62-4EDD-BA45-E628BD708E27,DNI o RUC,"Puedes yapear hasta S/ 3,000 diarios a esta empresa.",,
Comercializadora Aragorn,Comercializadora Aragorn,B2975D73-4AAC-4311-A3C8-F711B5A242A2,Nro. de RUC,"Puedes yapear hasta S/ 3,000 diarios a esta empresa.",,
Chanchamayo Pensiones,Colegios Trilce,5bfb3995-a0a2-4325-9804-1abc793346a2,Cod. Alumno,,,
Chanchamayo Varios,Colegios Trilce,325403fa-f7c0-4be2-b581-8d80c5ba0e3c,DNI,,,
Huancayo Varios,Colegios Trilce,7d195bb9-4164-41c5-a23a-83f991519225,Cod. Alumno,,,
Huancayo Pensiones,Colegios Trilce,899a9a42-6d8c-4761-b5e7-8331334b6875,Cod. Alumno,,,
Lima Pensiones,Colegios Trilce,a933629e-1c9e-4e44-bc64-0ebd38fc6a67,Cod. Alumno,,,
Arequipa Varios,Colegios Trilce,d47b452c-985e-482a-860e-afa9f002a43d,Cod. Alumno,,,
La Molina Pensiones,Colegios Trilce,10a05f6b-020d-4d22-b4ff-890dc940573e,DNI de Alumno,,,
San Isidro Varios,Colegios Trilce,3d356cbe-5932-442a-84a2-cab06a9e5594,Cod. Alumno,,,
Lima Varios,Colegios Trilce,9b6f0c06-4c24-4bc6-be87-907a75210d2e,Cod. Alumno,,,
Primavera Pensiones,Colegios Trilce,2072b613-f767-4508-b099-46c99a1879e4,DNI de Alumno,,,
San Isidro Pensiones,Colegios Trilce,57545f5a-e55d-4f80-9819-62d6f4387162,Cod. Alumno,,,
Benavides Pensiones,Colegios Trilce,51b31aa6-8df0-4ee0-85b4-c5cd8d034647,Cod. Alumno,,,
Benavides Varios,Colegios Trilce,6a25818b-0887-4d53-8f97-bee2c8ca46f1,Cod. Alumno,,,
Chiclayo Pensiones,Colegios Trilce,cc5364d4-58ea-4812-a9bd-c068a5e7b58e,DNI de Alumno,,,
Arequipa Pensiones,Colegios Trilce,050ad191-66b1-4bf8-af1f-8801660b9ba6,Cod. Alumno,,,
Salamanca Pensiones,Colegios Trilce,4a24b97e-c8f5-400f-9ed6-cfdd0d6cfd31,DNI de Alumno,,,
Santa Anita Pensiones,Colegios Trilce,d299bf04-0d7e-4a1a-9962-1771fa41a109,DNI de Alumno,,,
Santa María Pensiones,Colegios Trilce,834f8e39-a757-4283-bda1-a3bdfae614b3,DNI de Alumno,,,
Piura Pensiones,Colegios Trilce,d370fc48-f1fd-4114-b8a4-c7a81f1ae4a3,DNI de Alumno,,,
Varios,Colegios San Silvestre,33bcfa80-8a16-4bd5-8845-0bfddf486ae8,Cod. Alumno,,,
Varios Soles,Colegios San Silvestre,26a0fa7f-7bec-4627-b5f4-206132de4084,Cod. Alumno,,,
Pensiones,Colegios San Silvestre,4bdfc575-5b25-421b-8e6a-70888ef454a7,Cod. Alumno,El código tiene 5 dígitos,,
Pensiones ,Colegios Reina del Mundo,8a81ec15-2330-4a86-bd43-66b795e1b389,Cod. Alumno,La mayoría de códigos de alumno tienen 8 dígitos.<br>Por ejemplo: 20150038,,
Pensiones Joseph and Mery,Colegios Joseph and Mery,25f46510-c7ca-4476-9974-592075677ef1,DNI,,,
Padrinazgo,Colegios Gutenberg,cc8846b7-1c8f-4271-8c25-97a7d6fc6545,Código,,,
Agustino,Colegios Gutenberg,f3afdbfe-1f1a-4dc1-a993-6ff27123e29a,Código,El código de alumno tiene el siguiente formato: <b>786172540000AS</b>,,
Comas,Colegios Gutenberg,b5e21993-0bc2-4fa9-9f34-4e19738ac96e,Código,El código de alumno tiene el siguiente formato: <b>786386900000AS</b>,,
Colegios Bruning,Colegios Bruning,5278336e-25a5-4b27-9c59-6a6b80473384,Cod. Alumno,El código de alumno tiene 9 dígitos y puede contener letras.<br>Por ejemplo: T81069057,,
Pensión - Matrícula - Otros,Colegios Alpamayo,a8e26050-b7e3-4975-aba2-1678178f755b,Cod. Alumno,,,
Apafa,Colegios - Leon Pinelo ,d03f6834-2a5e-442d-9cd0-2b474254e105,Cod. Alumno,,,
Cuotas Educativas - Soles,Colegios - Leon Pinelo ,c88e193d-a66f-4bed-880d-2075b4ef2cc2,Cod. Alumno,El código de alumno solo tiene números.,,
Pensiones CU,Colegio Unión,4d7eb5e5-409d-4166-a5db-2f762cd97e06,Nro. de DNI del Estudiante,,,
Matrículas y Pensiones,Colegio Sir Fleming,056C4699-FFD8-4996-AC8E-B212A02ACFBC,DNI del Alumno,,,
Pensiones,Colegio Santa Maria,8b705436-6ff6-42c5-919d-5425128c0571,Cod. Alumno,"El código de alumno incluye letras.<br>Por ejemplo: ""SM1373"" o ""I3TTR""",,
Pensiones,Colegio San Pio X,91ca911b-b9ae-4757-9122-93cdda64614a,DNI del Alumno,,,
Pensiones,Colegio San Jose - AQP,ba6ea223-4ee6-45eb-84ff-2d7cb164e7b4,Cod. Alumno,,,
Pensiones,Colegio San Felipe Jesus Maria-Pension,0757a798-c857-4931-932c-190fc35a49c9,DNI,,,
Pensiones San Agustin,Colegio San Agustín,fa2b671f-4e09-45d9-8ca6-4f8d39ec68d9,Cod. Alumno,,,
Pensiones Escolares,Colegio Salamanca,EB2BA870-4986-4C32-8D80-D95C7C667EFA,DNI,,,
Pensiones,Colegio Sagrado Corazón,04f35440-3214-45c8-863e-62f38271e69c,Cod. Alumno,,,
Pensiones,Colegio Pestalozzi,D3E41B79-A77E-4D76-B81C-13B37101F87F,7 Dígitos(Código del Estudiante) Y 000 Adelante,,,
Pensiones,Colegio Pead Unidos,4596C802-C2E9-4829-B5EF-F4CFC593C724,Nro. de DNI del Alumno,,,
Cerro Colorado - Pensiones,Colegio Mendel,ae6117a8-3ba3-4acf-a2f0-5ade5132d724,Cod. Alumno,,,
Camana - Pensiones,Colegio Mendel,73aae098-371d-4c8d-9c97-973086c1d576,DNI del Alumno,,,
Hunter - Pensiones,Colegio Mendel,8e1a9b70-b8a2-466b-935d-2eaff059b8f2,Cod. Alumno,,,
Pedregal - Pensiones,Colegio Mendel,e4950cbc-7d02-4ff7-ad69-23e49b1eeaf6,Cod. Alumno,,,
Sachaca - Pensiones,Colegio Mendel,ab940089-03cd-4537-be79-5c3ce3b1251d,Cod. Alumno,,,
Cayma - Pensiones,Colegio Mendel,937d909e-621c-4827-b05d-ca310c67c3c2,Cod. Alumno,,,
Umacollo - Pensiones,Colegio Mendel,d298409c-d367-4de4-8549-61edf4812693,Cod. Alumno,El código de alumno tiene 8 dígitos y podría ser tu DNI.,,
Pensiones,Colegio Mayor Mendel,3de942e0-8028-4788-a39e-95281215fd9d,Cod. Alumno,,,
Pensión de Enseñanza,Colegio Matemático San Rafael,f398805f-36b6-410f-8dbf-7e2664811138,DNI Alumno,,,
Matrículas y Pensiones,Colegio Lord Byron,d0b6e49b-6c86-4e12-8f58-fb6ae80ff510,Código de alumno,El código de alumno tiene 8 dígitos y podría ser tu DNI.,,
Pensiones Matrículas y Otros,Colegio Internacional Peruano Britanico,f98fe722-d2fd-4c7d-b364-234e9864522a,DNI del Alumno,,,
Matrículas y Pensiones ,Colegio Ingeniería,6013f221-5ce7-4f60-9cfd-c05f6b202d05,Cod. Alumno,,,
Pago de Pensiones,Colegio Friends Garden,09EFBED5-527E-4802-B453-6D96C0915224,DNI,,,
Matrícula,Colegio Friends Garden,1447FBAA-79A2-4DD2-88BD-6CD72A22608B,DNI,,,
Pensión,Colegio Euroamericano,951379de-0f70-4572-bf0b-58f4c8642ac9,Cod. Alumno,El código de alumno tiene el siguiente formato: <b>2014A036</b>,,
Eduardo Forga,Colegio Eduardo Foga - Chosica,6dc68788-d99f-41db-99a2-67af9182c7f3,Código Interno,El código interno tiene 9 caracteres entre números y letras.<br>Por ejemplo: A81119973,,
Pensión,Colegio de la Salle - Arequipa,2a4084b3-aa16-4ce0-b457-8b0b3f9718db,Cod. Alumno,Ingresa tu código de alumno en MAYÚSCULAS.<br>Por ejemplo: M200091,,
Cuotas Ordinarias,Colegio de Abogados de Lima,c7316e42-4977-4f65-a1ae-7ae447b280ae,Código CAL,El código CAL tiene 5 dígitos.<br>Por ejemplo: 48680,,
Pensiones,Colegio DAC - Trujillo,da6b1660-f1db-4595-8145-9fa4f3da4054,Cod. Alumno,El código de alumno tiene 9 dígitos y tiene el siguiente formato: <b>A77405949</b>,,
Otros Pagos,Colegio Cybernet,186EC7E1-B5A3-4A1E-9B60-715C96FDCDF5,DNI del Estudiante,,,
Pensiones,Colegio Cybernet,a0510c11-5dc6-4a21-b4cd-3e5692e81f68,DNI del Estudiante,,,
Pensiones,Colegio Chino Sfa,b93cb8cb-175d-4ff0-9e8f-7844256d5552,Cod. Alumno,,,
Pensiones,Colegio Bertolt Brecht,10180AAD-861B-41C3-8094-62156129B891,DNI,,,
Pensión Escolar,Colegio Antonio Raimondi,FE22F75F-AFB1-491C-9286-0591145EA10E,DNI,,,
Recaudación Soles,Colegio Angloamericano Prescott,961624e7-0bb5-408e-9d71-de7b8e00d986,Cod. Alumno,El código de alumno tiene el siguiente formato: <b>PRESC03024</b>,,
Pagos,Colegio Alexander Von Humboldt,0cc3164b-1f0a-4fd1-9fed-3f281014f7e9,DNI del Alumno,,,
Recaudación,Colegio Aleph,781fb95e-1bec-4278-8ee7-2dff1ec5a26a,Apellido y Nombre,,,
Pensión,Colegio Alberteinstein- Huaraz,0ebfcbd5-f0ab-4b19-86ab-5f4342731a2e,Cod. Alumno,,,
Cuota Social,Colegio Abogados de Arequipa,b8ea1afb-eef7-461b-be72-472c8201de7c,Nro. de Matrícula,La mayoría de números de matrícula tienen 4 dígitos.<br>Por ejemplo: <b>4877</b>,,
Privat de Mercados,COFOPRI,0dcdfeea-1aab-4dc4-863a-51ad75161094,Nro. de Notificación,El número de notificación tiene 7 dígitos y puede tener 0´s adelante.<br><br>Por ejemplo: 0174615,,
Mensualidad,CNET Internet,6C931E3C-611C-4D99-B4C2-F3676B040817,DNI o RUC,,,
Cobranzas,CMS Tacna,527E8361-F368-4ADB-A5AB-99DD34793412,Código de Cliente,,,
Cobranzas,CMS Arequipa,0A4A59A9-D646-4136-B367-0FC23E2170BF,Código de Cliente,,,
Edificio CM Parque Norte,CM PARQUE NORTE - NEXO,27c380cb-257d-4b81-8adb-7366fb762e1e,Nro. de Departamento,,,
Cuotas Club,Club Waikiki,182743cf-a5ff-4f79-8605-83be1ac2789f,Código de Socio,,,
Cuotas Ordinarias,Club Tennis Las Terrazas,44b7216d-8a31-4432-bb6c-339e64005dca,Código de Asociado,,,
Cotizaciones,Club Social Miraflores,a7b06442-5aed-49a7-8623-628e6b3c9056,Código de Socio,La mayoría de códigos de socio tienen 4 dígitos.<br>Por ejemplo: 4541 / 5562,,
Clientes Concesionario,Club Regatas Lima,ce1d84a1-32be-4684-8a85-924d95037683,DNI o RUC,,,
Financiam Ingreso Asoc,Club Regatas Lima,e88d267b-eaf0-4645-8c91-037daec52dd5,Código Carnet Asociado,La mayoría de Códigos tienen 5 dígitos.<br>Por ejemplo: <b>28069</b> o <b>24743</b>,,
Cuotas Ordinarias,Club Regatas Lima,e14c0023-0e26-41f4-be8c-50d851335a44,Código Carnet del Socio,La mayoría de Códigos tienen 5 dígitos.<br>Por ejemplo: <b>28069</b> o <b>24743</b>,,
Refinanc Ing Soles,Club Regatas Lima,be70b278-9483-4f45-84f7-1dcbd782d9d0,Código Carnet Asociado,La mayoría de Códigos tienen 5 dígitos.<br>Por ejemplo: <b>28069</b> o <b>24743</b>,,
Refinan Cuota Ord Soles,Club Regatas Lima,40ea90b0-a7a7-4edb-b59f-ffbca38b9387,Código Carnet Asociado,La mayoría de Códigos tienen 5 dígitos.<br>Por ejemplo: <b>28069</b> o <b>24743</b>,,
Cuenta Ordinaria,Club Playa las Arenas,049a1507-d415-4ea9-96be-76c0d1ea4c0b,Fila y Lote,,,
Cuenta Estraordinaria,Club Playa las Arenas,b97695b0-5f58-40c8-991d-1a56169484e0,Fila y Lote,,,
Mora de Cuota,Club Nacional,8462f85d-cfb6-4d8a-8cbe-beae83025e4c,Código de Acceso,,,
Cuotas,Club Nacional,5211e037-d4a9-4d8c-b367-b69bad460a3d,Código de Socio,Ingresa los 9 dígitos de socio,,
Consumo mas propina,Club Nacional,369af94a-1ccb-4705-9f3e-54d7055e94e5,Código de Acceso,,,
Cuota Asociados,Club las Palmas,2daf66f9-c74a-4e7d-af8b-06587dda1d4c,Código Asociado,,,
Country Club,Club La Planicie,0dab18f1-9258-4643-bc94-3558226133d4,Código de Socio,,,
Mensualidades-Cuotas,Club Germania,d7106d21-bbcc-4a81-a67d-1c89dc7ce978,Código de Socio,La mayoría de códigos de socios tienen 4 dígitos.<br>Por ejemplo: 6052 o 2478,,
Membresía de Socios,Club Esmeralda,5bbe0be9-15ae-45db-b47f-77e4f8ac19a0,Código de Asociado,La mayoría de códigos de asociados tienen 4 dígitos.<br>Por ejemplo: 2036 / 1518,,
Cuotas,Club Arabe,0054c86c-a14d-4727-91d8-ae1f03fd6cc0,CSP,La mayoría de códigos CSP tienen 4 dígitos.<br>Por ejemplo: <b>1782 / 1312</b>,,
Clínica San Pablo Recaud,Clinica San Pablo SAC ,25b58fe9-299e-476f-9cb7-7d66f754f508,RUC,"Ingresar sólo RUC, no DNI",,
Clínica Nuevo San Juan ,Clinica Nuevo San Juan ,3af11102-c47f-4955-93d9-a89e24b59199,Ruc,,,
Cuota Soles,Clinica Maison de Sante,0ff9ef02-2bb1-4655-b0e8-a557e5ddf5d7,Código de Afiliado,El código de afiliado empieza con PA.<br><br>Por ejemplo: PA1900849,,
Clínica Jesus del Norte ,Clinica Jesus del Norte ,4ad426c6-1c7d-47cb-8e18-54d26a9247fd,Ruc,,,
1 Plan Salud Convencional,Clínica Ricardo Palma,68428c55-592f-4a21-a684-9f4ebbdfdf16,Código de Contrato,,,
Garantía de Salud Soles,Clínica Good Hope,03e1b24d-d651-49b1-98bf-61732104e99f,Código de Afiliado,El código de afiliado tiene el siguiente formato: <b>V03344</b>,,
Mensualidad - Anglosalud,Clínica Angloamericana - British American,777d40e0-49b7-4a82-9a06-acf14d2694cd,Número de Contrato,,,
Cuota de Mantenimiento ,Ciudalite,E464B0FE-091C-4866-BD67-ECB4150F526C,Nro. de Contrato,El número de contrato tiene 6 dígitos. Por ejemplo: <b>480097 /  470095</b>,,
Cuota de Mantenimiento,Ciudad Verde Condominio,7C611135-2124-47C3-B5D5-25EDA58C2438,Torre Dpto,Algunos ejemplos: P508 / D804,,
CDL Certificados de Habilidad,CIP - Lima,02708d43-6acf-4f23-ae19-ac390d993e20,CIP,,,
CDL Cuotas Sociales - Formalizacion,CIP - Lima,cacb8bd0-d859-441e-af02-eeaed858e2cf,CIP,La mayoría de CIP sólo tiene 5 dígitos y son sólo números.,,
Cinfaf Pisco,Cinfaf SAC,9f4cd2e9-c8d1-4606-b57c-2723f19ea9c8,DNI,,,
Cinfaf Lima,Cinfaf SAC,759bbf19-51d2-4177-a67f-442aba2cd56f,DNI,,,
Matrículas y Pensiones,Cima,94e0f93c-8113-406b-bc8e-d47e540f4ddb,Cod. Alumno,El código de alumno tiene 10 dígitos y sólo contiene números.<br>Por ejemplo: 2078990544,,
Amortizaciones,Cicontesa,c9f886a6-fa2b-4452-aaa5-4e00c89c7bfa,DNI o RUC,,,
Carreras,CIBERTEC,b6c22992-9f02-4f44-aa51-7600aae89293,Cod. Alumno,El código de alumno tiene letras y números. Algunos ejemplos: X202417423 / i201913780,,
Servicios Académicos,CIBERTEC,3FB75D72-9B95-4071-A202-54A6D3017231,Cod. Alumno,El código de alumno tiene 10 caracteres.<br>Por ejemplo: X202419310,,
Extensión,CIBERTEC,42263dda-1d0b-4323-82ef-0b0e0826ea38,Cod. Alumno,El código de alumno tiene 10 caracteres.<br>Por ejemplo: X202419310,,
Pagos Soles,Chubb Seguros Peru SA,ba6a5994-77cf-45b2-b973-c114f05b300d,Conv 11Digi Cuota 2Digi,,,
Pagos,Chubb Seguros Peru SA,f33e05a2-7b38-47c4-93a6-d1cefa132b51,Conv 11 Digitos Cuota 2 Digitos,,,
Pagos Varios,Chimu Agropecuaria,213d50a2-3804-4369-b220-a7e44e62818a,RUC o DNI o Código Interno,,,
Pensiones,Chapi Planicie,B0CFC9E2-491C-4DD2-850D-C2B9899227D3,Nro. de DNI del Alumno,,,
Pensiones,Chapi Central,7D69DFE5-93F3-4FD6-BF40-E6CFEBD511ED,Nro. de DNI,,,
Pago de Cuotas,Chapa Cash Inversiones,01449f71-8082-4af6-b0ce-fbc3f76bf1fa,DNI o RUC,,,
Ceva Logistics Soles,Ceva Logistics Peru SRL,7aa4e98e-93b1-4399-a6d3-62a73d562be2,Cod. Cliente,,,
Ceva Logistics,Ceva Logistics Peru SRL,e447e488-712a-45d2-a160-9185cbfe5627,Cod. Cliente,,,
Cliente Cervecero,Cerveceria San Juan,f0412d8b-6bf0-4e94-a763-521a4ec504d4,Cod. Cliente,,,
Cuotas,Certus,8244535b-2954-4ae8-a58e-8ed641b38c7b,DNI,,,
Pensiones Soles,CEPEI Maria de los Angeles,21afacf0-6f20-4620-b062-ad2fac74cb87,Cod. Alumno,El código de alumno tiene de 10 dígitos.<br>Por ejemplo: <b>2023010027</b>,,
Pago de Pensiones,CEP Santa Ana Jardines,6388a1bd-6f93-40fb-b913-ad797883c0a8,Cod. Alumno,El código de alumno tiene el siguiente formato: <b>25SA0092</b>,,
Matricula y Pensiones ,CEP Raymond Clark ,76ea30c6-49e2-4d45-8b6b-05ccbbf4c03a,Cod. Alumno,,,
Pensión,CEP Peruano Chino Juan XXIII,4a11d7f7-e6fc-4631-ba5a-fef7e6551d41,Código de Familia,La mayoría de códigos de familia tienen 8 dígitos.<br>Por ejemplo: 20120021,,
Cotizaciones,Centro Naval del Perú,f370e5cc-37bb-4c7e-9bb9-83535a44c269,Código de Socio,El código de socio tiene el siguiente formato: <b>AF10605</b> / <b>AC24034<b>,,
Cobranza - Juliaca,Centro Cultural Peruano Norteamericano,E51A5630-698D-4D18-BDA7-C972EAB996E4,Cod. Alumno,,,
Cobranza - Tacna,Centro Cultural Peruano Norteamericano,a812885a-4cfb-4377-823f-784878234d08,Cod. Alumno,,,
Cobranza - Ilo,Centro Cultural Peruano Norteamericano,ddd220e8-c597-4638-9da2-86eb1d0388cb,Cod. Alumno,,,
Cobranza - Thomas Jefferson,Centro Cultural Peruano Norteamericano,16BDD2BD-71DD-4C84-8C69-FE7B9D0F77FA,DNI,,,
Pensiones,Centro Ann Sullivan del Perú,F0F598C1-7A70-4AD4-B507-81220BCF51A8,Cod. Alumno,,,
Talleres - Otros,Ceibos - Colegios,F57272FF-7089-4657-8E37-EC095771FCF5,Cod. Alumno,,,
Pensiones,Ceibos - Colegios,8354185d-f8ba-4458-a116-ad5008c6f0fe,Cod. Alumno,El código de alumno tiene números y letras.<br>Por ejemplo: 2019C117 / 2025C089,,
Matrícula - Pensión,Cedecsa - Flem,3080aeb8-c38e-4e71-95ea-40fedc97b3ec,DNI,,,
Cobranzas,CBC Market,9352006A-FE5F-4CFE-8078-C6BE53BF8116,Cod. Cliente,El código de cliente tiene 7 dígitos y empieza con 617.<br><br>Por ejemplo: <b>6178356</b>,,
Cayman - Cuotas,Cayman SAC,fb090666-6ecc-45db-982b-c9cc9007e40c,DNI,,,
Pensiones,Católica Santa María de Arequipa,da676e1b-532d-47c9-9332-de26968b4118,Cod. Alumno,El código de alumno tiene 8 dígitos y sólo contiene números.,,
Contado y Parcial,Catálogo Zonia,58d4119b-ee0a-4991-b7ca-e72d59e8b4e8,DNI o Doc. Ident.,,,
Pago Crédito,Catálogo Zonia,d8b75a56-14fb-4fa0-9074-a879dcc7a170,DNI o Doc. Ident.,,,
Catálogo Bata,Catálogo Bata,e974106e-9cf4-44d2-bf6d-867fd219f092,DNI o RUC,,,
Cuota Mensual,Casino Naútico de Ancón,aef3e95f-4dc1-4f0c-9527-7149554a002a,Código Asociado,El código tiene 6 dígitos. <br>Por ejemplo: 300017,,
Carvajal Tecnologia y Servicios ,Carvajal Tecnologia y Servicios SAC,210ef7c3-a8c4-4074-9368-9615938f2f20,Ruc del Cliente,,,
Carmel Catálogo,Carmel,BBC57D44-E832-4329-8244-B3823C2270B0,DNI,,,
Edificio Valle Grande ,Carabayllo Nexo Gestion Inmobiliaria,ad903f14-75b9-42c5-bb2a-f4bee81f5651,Nro. de Departamento,,,
Cobranzas,Canovas SAC,f90d2087-26d0-4601-acab-f685aff6d34b,DNI o RUC,,,
Cuotas Soles,Campo Fe,7eeaa68d-49cd-4618-a5d0-9b3c77ac1a11,DNI o RUC,,,
Iniciales MN,Campo Fe,6c9f1fca-c46b-478e-8b6f-60ca02bd7aeb,DNI o RUC,,,
Caleta San Antonio,Caleta San Antonio,661f918e-d988-4e16-b5f9-c5884164efbc,Código de Contrato,El código de cliente comienza con 32 y tiene 6 dígitos. <br>Por ejemplo: 320036,,
Mantenimiento,Calango Country Club,19404436-fbd8-4978-a641-f363b207d69b,Código del Asociado,El código de asociado tiene números y letras.<br>Por ejemplo: <b>CB0039 / C01741</b>,,
Incial y Otros Soles,Calango Country Club,f4425ade-de33-4f7e-ab00-5d871711503f,Código del Asociado,El código tiene una letra C seguida de 5 dígitos. <br>Por ejemplo: C01902,,
Créditos Soles,Caja Trujillo,dd89631e-b746-4231-a398-29d9b007636a,Cod. Cliente,"El código de cliente tiene 12 dígitos.<br>Por ejemplo: 483041703656<br><br>Puedes pagar hasta S/. 3,000 en esta empresa",,
Recaudo Soles,Caja Tacna,313fac62-d6cf-458f-ad3a-425ee5b23c39,Nro. del Crédito,El número de crédito tiene 7 dígitos.<br>Por ejemplo: 1178989,,
Créditos Moneda Nacional,Caja Rural Prymera,89d1431d-6772-4d42-af67-34ed51677d64,DNI,,,
Créditos Moneda Extranjera,Caja Rural Prymera,0f7a8578-4572-4270-9c8c-24db26dd01dc,DNI,,,
Pago de Créditos,Caja Piura,EEAAFF5F-C738-46EE-829B-906CB4FC1EE0,Nro. de Pagaré,"Ingresa los 15 dígitos de tu número de pagaré. Ej. 00080011234567<br><br>Puedes pagar hasta S/. 3,000 en esta empresa",,
Adelanto Cuotas,Caja Paita,5AB053FE-6B35-460B-A631-44F03A3ABCA9,ID Créditos,,,
Cancelación Total,Caja Paita,C3D3D8DA-8008-40A7-B9F4-5A732D38CCC0,ID Créditos,,,
Pago Anticipado,Caja Paita,B8189F95-EAC8-4D2E-A376-71647CD7A75D,ID Créditos,,,
Pago de Créditos,Caja Paita,b76d7ebf-22d0-49ec-b76d-193c21eedfe7,Código de Crédito,Encuentra tu código de crédito (BCP) en tu plan de pagos. Este tiene 7 dígitos. <br><br>Por ejemplo: <b>6878604</b>,,
Pago de Crédito,Caja Metropolitana de Lima,096d1230-e1c8-4149-971e-7d2980d154a1,DNI,,,
Pagar Crédito Soles,Caja Maynas,9bd08ebd-8c78-4cd9-a2ab-6253e06320dd,Código de Crédito,El código de crédito tiene 14 dígitos.<br>Por ejemplo: <b>48507102485915</b>,,
Pago Cuota Préstamo,Caja Los Andes,f26da1c9-f48c-4680-96fa-8475c7f50f73,DNI o RUC,"Puedes pagar hasta S/.3,000 en esta empresa.",,
Crédito Soles,Caja Incasur ,736a02dc-7adb-40fa-a233-b9b8e2c0877f,DNI o Ruc de Deudor,,,
Créditos Soles,Caja Ica,c5bce069-e02d-46fa-8b9a-6ca07cf135c6,Código de Identificación de Cliente,"Escribe tu número de DNI seguido del correlativo de tu crédito. <br>Por ejemplo:<b> 35506575</b>001<br><br>Puedes pagar hasta 3,000 soles en esta empresa.",,
Pago de Crédito,Caja Huancayo,A07CFBD3-4C0B-47A2-8717-D2102601CAE4,Cod. Cliente,"Encuentra tu código de crédito en tu cronograma de pagos o comunicándote con su asesor de crédito.<br><br>Puedes pagar hasta S/. 3,000 en esta empresa.",,
Pago de Crédito,Caja del Santa,295f3797-5534-43ca-8c57-e9a474a3f5ef,Código de Crédito,El código del crédito puede tener entre 14 a 17 dígitos.<BR>Por ejemplo: 43101000434604,,
Créditos Soles,Caja Cusco,766de289-e25e-46dd-93d6-b36b4a15891b,DNI,"Puedes pagar hasta S/.3,000 en esta empresa.",,
Pago de Cuota,Caja Centro,3c44d2e3-d16a-462e-96f9-c4ce358c68dd,Código del Crédito,El código del crédito tiene 12 dígitos.<br>Por ejemplo: <b>050110040354</b>,,
Crédito Soles,Caja Arequipa,dee2a6db-ec05-4ec7-b284-7c2696d16b1e,Código de Crédito,"Escribe los últimos 9 caracteres de tu número de crédito. <br>Por ejemplo: <b>001234567</b><br><br>Puedes pagar hasta S/. 3,000 en esta empresa.",,
Cable / Internet,Cable Visión,65e56f55-c1a0-4f42-9886-ada3d32bdbb2,Cod. Cliente,,,
Internet,Cable Video,de4a81de-dfb8-48c0-8d24-7a19f648eae0,DNI,,,
Pago Mensual Soles,Cable Tacna,c1873f68-0803-4ec1-96e1-80334dde50e3,DNI o RUC,,,
Cable Internet,Cable Red,CB78617C-24A0-47A4-9B75-883F5E9B86B6,Código Cliente,El código de cliente tiene 7 dígitos.<br>Por ejemplo: 7008280,,
Cable Netword,Cable Netword SRL,e35f2779-d053-4409-ab89-f1309ce955b2,DNI,,,
Mensualidad CaTv-Int,Cable Iquitos,1A7681A7-A6C0-4A10-AA62-A0AC184B8539,DNI,,,
Mensualidad CaTv-Int,Cable Digital,21416FA0-E5AD-487C-99B7-BC56C37F7EFB,DNI,,,
Mensualidad,Cable Color,73e0baf6-58ac-4b5a-9271-610b1602cd14,Cod. Cliente,El código de cliente tiene 5 dígitos.<br>Por ejemplo: <b>44629</b>,,
Tacna,Cable Club,2348157c-4ce1-4e1d-8821-6a3917e10697,Código de Abonado,,,
Moquegua -Toquepala - Cuajone,Cable Club,943e820d-1c45-4542-ba9f-ebc047f8a42e,DNI,,,
Ilo-Moll-Cam,Cable Club,db8e4088-5c3d-4ac3-9390-3bc1b1e93560,Código de Abonado,El código de abonado tiene 8 dígitos.<br>Por ejemplo: 48075090,,
1 Pagos Soles,Cámara de Comercio de Lima,53d4ea48-8e55-4d16-8efa-029f71b3d832,DNI o RUC,,,
2 Facturas y Boletas,Cámara de Comercio de Lima,a227d682-8b5d-4890-a9ef-016e787b0029,DNI o RUC,,,
1. Recibo de Gas Natural Soles,Cálidda,f1dd88be-8482-4fa3-be0b-747a00bdac25,Nro. de Cliente o Suministro,"Si no recuerdas tu número de cliente o suministro, obtenlo fácilmente a través del <b>Whatsapp de Cálidda 981444555 digitando la opción (2)</b>",,
2. Cálidda Otros,Cálidda,2C1C1EBC-26EA-43FA-AAB0-5BFFF7A1FF46,Cod. Cliente,"Si no recuerdas tu número de cliente o suministro, obtenlo fácilmente a través del WhatsApp de Cálidda 981444555 digitando la opción (2)",,
Edificio Bustamante Once,BUSTAMANTE ONCE - NEXO,b208a91c-82b9-4d81-a116-6e902a66e233,Nro. de Departamento,,,
Mensualidad,BSG Institute,d63e37e6-690d-4f85-800e-48c3840b19e1,Cod. Cliente,,,
Lima,BSG Institute,0c97bfb1-22f3-4126-8195-7d146e053292,Código de Depositante,El código tiene una combinación de letras mayúsculas y números. <br>Por ejemplo: BS48PATY594,,
BSF Perú Soles,BSF Almacenes del Perú,a3cf07bd-942d-4ae0-8d16-47db42c59507,RUC o DNI,,,
Cursos-Textos-Articulos,Britanico,ab9463f5-9d65-42f9-98cc-34d1e6f69bb1,Código de Operación,El código de operación tiene 6 dígitos.<br>Por ejemplo: <b>440062</b>,,
Cobranza,Braedt,1bd8bd9f-5f89-4857-890a-4e63503af85d,DNI o RUC,,,
